fecha,valor,max_abs,min_abs,completo_mediciones,completo_umbral
2020/09/23,76.260417,98.000000,50.000000,100.0,100.0
2020/09/24,68.796402,97.000000,49.000000,99.7,100.0
2020/09/25,61.111427,83.000000,38.000000,99.7,100.0
2020/09/26,72.527462,99.000000,37.000000,99.7,100.0
2020/09/27,77.699179,100.000000,38.000000,99.7,100.0
2020/09/28,83.861742,99.000000,40.000000,99.3,100.0
2020/09/29,80.932197,99.000000,44.000000,98.3,100.0
2020/09/30,77.791667,96.000000,52.000000,100.0,100.0
2020/10/01,69.959912,91.000000,47.000000,99.7,100.0
2020/10/02,71.155934,99.000000,43.000000,99.7,100.0
2020/10/03,82.666351,99.000000,55.000000,99.3,100.0
2020/10/04,81.173611,99.000000,58.000000,100.0,100.0
2020/10/05,67.722222,90.000000,44.000000,100.0,100.0
2020/10/06,66.638889,85.000000,39.000000,100.0,100.0
2020/10/07,69.868056,99.000000,39.000000,100.0,100.0
2020/10/08,75.267361,99.000000,50.000000,100.0,100.0
2020/10/09,60.406250,81.000000,40.000000,100.0,100.0
2020/10/10,58.921086,85.000000,30.000000,99.7,100.0
2020/10/11,57.690972,81.000000,34.000000,100.0,100.0
2020/10/12,55.604167,78.000000,36.000000,100.0,100.0
2020/10/13,69.258523,96.000000,42.000000,99.7,100.0
2020/10/14,74.405934,97.000000,44.000000,99.3,100.0
2020/10/15,69.134785,92.000000,43.000000,99.7,100.0
2020/10/16,70.454861,89.000000,44.000000,100.0,100.0
2020/10/17,73.933649,98.000000,43.000000,99.0,100.0
2020/10/18,82.864583,100.000000,46.000000,99.3,100.0
2020/10/19,89.252210,100.000000,51.000000,98.3,100.0
2020/10/20,88.549558,100.000000,57.000000,99.7,100.0
2020/10/21,74.951389,96.000000,50.000000,99.0,100.0
2020/10/22,67.466540,91.000000,45.000000,99.7,100.0
2020/10/23,71.547033,98.000000,44.000000,99.3,100.0
2020/10/24,83.234217,100.000000,52.000000,99.3,100.0
2020/10/25,88.791667,100.000000,57.000000,100.0,100.0
2020/10/26,86.318972,100.000000,42.000000,95.8,95.8
2020/10/27,90.968750,100.000000,69.000000,100.0,100.0
2020/10/28,88.881944,99.000000,64.000000,99.7,100.0
2020/10/29,84.082576,100.000000,41.000000,99.0,100.0
2020/10/30,84.239899,100.000000,46.000000,99.7,100.0
2020/10/31,84.581124,100.000000,44.000000,99.3,100.0
2020/11/01,77.998422,98.000000,42.000000,99.3,100.0
2020/11/02,69.328599,92.000000,34.000000,99.3,100.0
2020/11/03,61.815341,91.000000,22.000000,98.6,100.0
2020/11/04,49.929924,81.000000,14.000000,99.7,100.0
2020/11/05,64.424306,92.000000,39.000000,99.3,100.0
2020/11/06,56.375000,76.000000,36.000000,100.0,100.0
2020/11/07,66.813131,88.000000,39.000000,99.3,100.0
2020/11/08,62.888258,97.000000,31.000000,99.3,100.0
2020/11/09,72.411932,97.000000,36.000000,99.3,100.0
2020/11/10,80.423611,99.000000,47.000000,100.0,100.0
2020/11/11,71.510417,93.000000,47.000000,99.3,100.0
